# NASA/JPL Horizons target 699 (saturn), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 20d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2446296.500000000,-5.274045784057487E+00,-8.430646687053260E+00,3.566420934711323E-01,4.435953190715351E-03,-2.972326322135756E-03,-1.243621046204825E-04
2446316.500000000,-5.185025707185983E+00,-8.489580900970358E+00,3.541331049686677E-01,4.466586696743688E-03,-2.920632158666592E-03,-1.268110171775698E-04
2446336.500000000,-5.095389541830757E+00,-8.547492548321257E+00,3.515817190986377E-01,4.496423879680232E-03,-2.869925993228826E-03,-1.285618361252203E-04
2446356.500000000,-5.005144805888555E+00,-8.604379708973390E+00,3.489900199510100E-01,4.527366430707176E-03,-2.819185171878834E-03,-1.303175020101194E-04
2446376.500000000,-4.914298436821738E+00,-8.660232954049290E+00,3.463561871402292E-01,4.557727173302947E-03,-2.766626108805951E-03,-1.328401973816576E-04
2446396.500000000,-4.822866319043485E+00,-8.715042812259327E+00,3.436791070150038E-01,4.585932313333782E-03,-2.713829902315416E-03,-1.351687980914651E-04
2446416.500000000,-4.730863673008646E+00,-8.768807321696871E+00,3.409612858816803E-01,4.613661680968151E-03,-2.662081511537756E-03,-1.368078507817304E-04
2446436.500000000,-4.638297935432253E+00,-8.821524402779398E+00,3.382045248583700E-01,4.642307421934845E-03,-2.610077180305716E-03,-1.385589121378687E-04
2446456.500000000,-4.545177173713149E+00,-8.873184799685227E+00,3.354069477434809E-01,4.670253325545473E-03,-2.556391387595694E-03,-1.410093253277576E-04
2446476.500000000,-4.451517922786479E+00,-8.923780133437136E+00,3.325676934413937E-01,4.696066539244344E-03,-2.502578968047578E-03,-1.432318215261087E-04
2446496.500000000,-4.357335408504418E+00,-8.973309525512869E+00,3.296894084060350E-01,4.721460481358668E-03,-2.449886215663537E-03,-1.447575364319673E-04
2446516.500000000,-4.262636556932560E+00,-9.021771581331091E+00,3.267736935345316E-01,4.747888796590063E-03,-2.396810728784726E-03,-1.464925779991489E-04
2446536.500000000,-4.167429753753253E+00,-9.069157159186386E+00,3.238184392009660E-01,4.773320398087107E-03,-2.342130705710566E-03,-1.488729405852563E-04
2446556.500000000,-4.071731573284636E+00,-9.115458919420238E+00,3.208231130287026E-01,4.796828196746553E-03,-2.287445533270749E-03,-1.509886296577910E-04
2446576.500000000,-3.975556591350528E+00,-9.160676285688091E+00,3.177903840195855E-01,4.819916422463023E-03,-2.233862051268325E-03,-1.524198730020984E-04
2446596.500000000,-3.878911559229737E+00,-9.204807725074410E+00,3.147216800832253E-01,4.844085510676871E-03,-2.179821940957139E-03,-1.541074520641682E-04
2446616.500000000,-3.781805403867701E+00,-9.247843815211496E+00,3.116147585104504E-01,4.867122175762504E-03,-2.124118013423705E-03,-1.564585149119258E-04
2446636.500000000,-3.684255616195836E+00,-9.289777731082118E+00,3.084693684655768E-01,4.888111153063075E-03,-2.068628340248469E-03,-1.584274327535932E-04
2446656.500000000,-3.586276799901841E+00,-9.330609677420997E+00,3.052883816623410E-01,4.908955362686884E-03,-2.014203817636774E-03,-1.597692503472766E-04
2446676.500000000,-3.487876177447668E+00,-9.370338234266800E+00,3.020729399369052E-01,4.930686593072510E-03,-1.959246067026116E-03,-1.614170099396007E-04
2446696.500000000,-3.389063625031564E+00,-9.408954937577175E+00,2.988207983710569E-01,4.951197061615154E-03,-1.902702311263662E-03,-1.637065286476276E-04
